Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,058,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"29,023",25
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,51,32.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,912,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,3,40.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, CROP & ANIMAL INSURANCE PAYMENTS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,60,36.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, CROP & ANIMAL INSURANCE PAYMENTS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,625,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,25,51.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, OTHER - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,43,32
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, OTHER - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,585,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, PATRONAGE DIVIDENDS & REFUNDS FROM COOPERATIVES - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,220,23.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, PATRONAGE DIVIDENDS & REFUNDS FROM COOPERATIVES - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,463,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,152,20.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,253,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"267,901",25.7
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"17,123",45.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $",TOTAL,NOT SPECIFIED,"87,140,000",34.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"126,841",37.3
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH GAIN",TOTAL,NOT SPECIFIED,347,19.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH LOSS",TOTAL,NOT SPECIFIED,340,15.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH NET INCOME",TOTAL,NOT SPECIFIED,687,14.3
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - GAIN, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"218,450",25.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"17,438",45.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,402,000",35.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"101,021",38.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - OPERATIONS WITH GAIN",TOTAL,NOT SPECIFIED,345,19.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - OPERATIONS WITH LOSS",TOTAL,NOT SPECIFIED,342,15
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,206,22.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,739,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"8,440",19.7
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,87,32.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"953,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"10,951",14.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,141,18.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"786,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"5,573",22
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,360,19.8
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,045,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"16,793",25
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,30,32.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"766,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,13,40.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"914,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, CROP & ANIMAL INSURANCE PAYMENTS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,21,36.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, CROP & ANIMAL INSURANCE PAYMENTS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"238,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, FOREST PRODUCTS, (EXCL CHRISTMAS TREES & SHORT TERM WOODY TREES & MAPLE SYRUP) - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, FOREST PRODUCTS, (EXCL CHRISTMAS TREES & SHORT TERM WOODY TREES & MAPLE SYRUP) - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,5,51.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, GOVT PROGRAMS, STATE & LOCAL - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"1,801",73.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, OTHER - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,33,32
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, OTHER - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"589,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, PATRONAGE DIVIDENDS & REFUNDS FROM COOPERATIVES - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,197,23.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, PATRONAGE DIVIDENDS & REFUNDS FROM COOPERATIVES - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"859,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,166,20.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,668,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"178,084",25.7
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"15,621",45.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $",TOTAL,NOT SPECIFIED,"63,948,000",34.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"105,524",37.3
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH GAIN",TOTAL,NOT SPECIFIED,379,19.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH LOSS",TOTAL,NOT SPECIFIED,227,15.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - OPERATIONS WITH NET INCOME",TOTAL,NOT SPECIFIED,606,14.3
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - GAIN, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"178,085",25.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"15,620",45.2
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $",TOTAL,NOT SPECIFIED,"63,948,000",35.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"105,525",38.5
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - OPERATIONS WITH GAIN",TOTAL,NOT SPECIFIED,379,19.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - OPERATIONS WITH LOSS",TOTAL,NOT SPECIFIED,227,15
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,784,22.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,886,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"18,988",19.7
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,314,32.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,526,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, (EXCL CONSERVATION & WETLANDS) - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"33,522",14.6
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,604,18.4
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,361,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,GOVT PROGRAMS,"GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"7,219",22
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,662,19.8
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,669,000",(L)
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED - RECEIPTS, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"41,796",25
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,74,32.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,025,000",0.1
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - OPERATIONS WITH RECEIPTS",TOTAL,NOT SPECIFIED,6,40.9
CENSUS,2022,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $",TOTAL,NOT SPECIFIED,"50,000",0.1
