fips,county_name,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,year,month,corn_production_bu,corn_production_from_prod_file,target_yield_bu_ac,target_harvested_acres,dist_km_ethanol,nearest_ethanol,diesel_usd_gal
27165,Watonwan,51.996850704309175,269.25665722564696,0.194262888928009,0.1138324240469246,4.774606193292041,4.561917726554741e-06,263.6704788068862,-33.20244790693506,19.10768128575172,97673.3147658497,0.0032737414166176,7.205617455427085,-12.139649842115176,12.381372172240091,0.0058132319845574,0.0009651404060006,0.1675522721500587,1.9855926144547296e-05,8.422697351304104e-06,179.47230688152322,17.08790651226545,94.91547170021444,0.10952576833419,1.14333846944457e-05,32.67047026808232,282.1551952512523,62.82648793768372,83.97523445622521,269.17010371986584,274.975922220364,268.8226282396943,269.8594320278629,45.42740722774228,270.3908448004537,0.0005041180059292,4.807563510647495,2000,2,18555000.0,18555000.0,,,40.6682266696697,"Green Plains - Fairmont, MN",2.3985106158602107
27005,Becker,55.58346376470553,264.6142973895659,0.1956024458761274,0.0455997389325747,2.585899597212661,3.5761789150787262e-06,244.87416594879733,-32.213223102616055,11.713394988993231,96290.86235417904,0.0024779378011146,2.999466384136512,-9.16993260082816,9.884372580220358,0.0772796820224342,4.966582980638048e-06,0.1864833853014116,1.7443396945679325e-05,4.839557442824143e-06,176.46178851735348,28.995181678919213,92.7759200817286,0.2109717850726589,1.2603973172259304e-05,26.66274796530962,200.1000563109777,54.51011702136212,68.24612835486178,266.5551854806491,273.4078141466582,267.6644560784864,268.6356729510148,41.26030149895516,266.1667472894286,0.0,4.050825542450832,2000,2,1449600.0,1449600.0,,,211.9487060587119,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27107,Norman,50.02598735464563,265.532426393429,0.2029012173126319,0.0556080597317051,4.079920588674739,4.263802955605133e-06,242.53224511290657,-37.89129032011393,14.337776656247758,98225.51575978292,0.0025193450372325,3.3809281884927285,-10.851061643544774,11.636708373724366,0.0336724034263733,1.3121876772521834e-05,0.1545063487468863,1.6863943274758085e-05,6.427059601565777e-06,178.0877340919596,19.639323099000386,94.33979895560428,0.1553955568042474,1.0436866666846876e-05,34.113385777411544,234.8487556659952,62.955738733930616,81.01861325333634,266.6502233896748,274.33132264915776,267.2651197586584,268.4621063920746,46.52946083197526,266.8077583555886,3.1837806986950645e-05,4.326792302278978,2000,2,2606800.0,2606800.0,,,275.7748664899074,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27089,Marshall,55.11643820651649,264.13307654103323,0.1635217634280205,0.0330066882736342,2.84933444860153,4.000938430324687e-06,236.7221053395961,-38.31336192648269,12.252385902138858,98062.93639184702,0.0023682182312811,1.630098139331115,-12.54522138384223,11.04245142608156,0.0438199609521485,7.467112006127581e-06,0.1653168475101373,1.5838911511808547e-05,7.639958811208497e-06,172.20131886455596,26.350462944171472,96.7261281742437,0.1728275861604053,8.199109088351664e-06,29.985523776480907,209.21222210670007,61.88644152097466,78.48243275849934,266.28300171262856,273.3214523149495,267.4002293642415,268.44511757339745,43.06609849004273,265.72457994401293,1.0953370547708538e-05,4.32266705919107,2000,2,561200.0,561200.0,,,378.5432192376144,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27093,Meeker,57.26995651452621,266.82308025230657,0.1850643995815059,0.0732865847937479,3.218419992351141,3.8006416020505154e-06,257.4405148665267,-29.22113364023605,14.856645963550324,97395.30499621724,0.0027445816856715,5.090950498477754,-8.56279158557947,10.44205154668661,0.0076881890256151,0.0004437095753245,0.1654558514082376,1.767820167657764e-05,7.812798787962886e-06,165.2941300925707,22.644152580138865,94.44556973107332,0.1710046944446835,9.865809044160968e-06,31.16805839882713,241.83958739017223,56.93652188402113,77.18934409502175,267.5007262471044,274.5495076339167,267.7639429341507,268.9022584332224,40.71299970681953,267.8510858878744,6.61082237553795e-05,4.384646802440988,2000,2,14364000.0,14364000.0,,,20.62096078483184,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27065,Kanabec,56.191576431296205,265.4760015799136,0.1931638710263893,0.1691138833621771,2.2204061616140405,3.655165057565072e-06,246.9737377432685,-33.806567454171926,11.572363352583054,97583.09302287373,0.0026427817772177,3.650286583197601,-12.532342081027982,10.08538413729096,0.1067695421413272,0.0001727243945362,0.2150881198148975,1.8799013978020023e-05,7.154298159473709e-06,222.5195996491471,34.578136110423465,91.33035680117132,0.2341125492704736,1.164425311522578e-05,27.50302359375069,223.48116160991492,62.94977829817136,117.88575849700112,268.1231869279759,273.97993097136043,269.48420445987387,270.42314206693726,40.90012763855343,267.34711013875017,0.0003439143145806,4.155311353390541,2000,2,1420400.0,1420400.0,,,147.65352716639163,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27077,Lake of the Woods,48.97441672161879,263.6259712108775,0.2252911050429846,0.0549408304536769,1.5589470113023556,3.544170105517043e-06,234.5337675108736,-37.325139310595816,11.136020246544197,97403.16418074936,0.0023434868641937,-1.7115678213738257,-1.519600570722703,9.868049833022004,0.0878006329338929,0.0008281607104205,0.1688219168005432,1.2618075586509836e-05,4.677253435619937e-06,353.70212026809367,38.60197615441767,95.37480828619849,0.2292561977041702,7.940758209014426e-06,26.45710824368592,198.985855075686,67.23432397092145,122.8627142792749,266.4716211409715,272.0304236565973,268.0289537756257,269.1718478597767,48.74497281580887,265.14229093800947,0.0,3.534368858363956,2000,2,0.0,,,,404.98492451346914,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27081,Lincoln,49.15762434331538,268.7479183746741,0.1799948346749501,0.1889050417413642,4.383092070653508,5.025397173480613e-06,257.9859845093312,-36.47547111443015,22.17517456141267,95749.85999592982,0.0031190230883568,6.1814509459891545,-9.897137691152675,13.7263167029341,0.0017399310154554,8.715796484711107e-05,0.1292738102884822,1.731384163515089e-05,7.255887104486713e-06,127.97054249077816,14.391958732714857,98.1480810814949,0.1067153620554604,1.0058062096679936e-05,27.65822725146369,230.2906161745878,50.75875302305245,49.55369552083662,268.68211333449534,274.7019056295445,268.3753381171816,269.46899394736386,50.12166959526512,269.9280135621969,0.0017229060111552,4.710916412796754,2000,2,11881800.0,11881800.0,,,141.273716436077,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27075,Lake,50.98583149414127,262.8688255719668,0.1519508408478709,0.0728961924867835,0.9777156995056988,4.909865057116634e-06,236.97473263039743,-32.20583954005283,14.753317940905422,95584.88039642778,0.0022053092805396,-3.0646553197597326,-2.634757428960201,13.771245881432394,0.1195575311126326,0.0019240603383266,0.1713272308278557,1.4497286708121634e-05,3.213996354660343e-06,517.5335827383358,57.962280367745706,91.68494539713252,0.3668508121135802,1.1283242139108476e-05,23.98478665266756,268.79086884930086,75.07808869258635,151.16313801628405,267.4866697502613,273.9889309011934,269.4891873776688,270.8451803813487,45.220918967572565,264.25644375418153,0.0,3.661766732280409,2000,2,0.0,,,,371.7110403338806,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27101,Murray,50.31498586261332,269.0595685908537,0.1924963774188977,0.2851955402517303,4.4068247304239305,5.299492398730592e-06,260.9192182609252,-35.07763980025744,23.38343103574572,96005.46831019262,0.0032073463740599,6.138523061852415,-12.93968546513087,14.486993878938284,0.0014188597327074,0.0005581271757473,0.1361203637224458,1.7703991248926938e-05,7.11425520776777e-06,122.6262743734689,15.21089303592172,93.235479890021,0.1044243107914807,1.058942590812031e-05,27.48523463097528,250.59710547530688,46.94918910336363,48.191780650800645,268.941768797234,275.0609523114441,268.65374450025104,269.8356601927847,46.614453235443925,270.43281636141296,0.0036223945121593,4.863393581478465,2000,2,24206000.0,24206000.0,,,113.27617795880566,"Green Plains - Fairmont, MN",2.3985106158602107
27159,Wadena,52.79015817557597,265.4337313706355,0.233041226838963,0.0809908425450825,2.119727628477048,3.09247045020495e-06,248.05080139548224,-32.33607191700504,11.52795819430568,96378.28881302614,0.0025748372179352,3.164728175382252,-4.536312336787192,8.60878646393464,0.1107510791676222,6.410053542317485e-06,0.1789285327692295,1.6595601578460582e-05,5.086406373382968e-06,173.374112854269,25.890481738308456,93.6525618990434,0.1860807314951261,1.1509420107971791e-05,25.164384988745823,210.32365157526849,52.61210595657364,80.34816989501537,267.0554621192859,274.16395236301423,268.10775756958736,269.2500065992902,44.70208150740161,266.5876171488965,2.1554407232130264e-05,3.8913031759708017,2000,2,1550000.0,1550000.0,,,162.4676559599826,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27113,Pennington,57.072483128284986,263.8249407010935,0.1667111984967439,0.0254948073574599,2.244460549727516,3.6469782489278224e-06,237.78866298342533,-36.32744303832183,10.732717791992936,97595.28441712244,0.0023957859924119,1.9282500889346927,-12.220284240119822,10.11236561336387,0.0352034348582167,1.6045776136416278e-05,0.1824932557356656,1.6135393379314668e-05,7.194186721664703e-06,167.94431591701797,29.909670624335835,96.2842140115294,0.2021648707548361,8.941562153751385e-06,29.51607207208094,215.7149297199925,59.09180681565828,79.33653930099894,266.49989323150896,273.3760686258179,267.81127578462423,268.8062289804497,41.15758145173733,265.76152825808384,1.3292203345316074e-07,4.144723998479474,2000,2,259200.0,259200.0,,,340.09150286257176,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27155,Traverse,45.94639873479535,267.6462321663824,0.1503377158353277,0.0703991161353458,4.231528154114915,4.157572538738722e-06,253.6919610271022,-35.752171211122786,17.234418902193564,98285.95137374116,0.0027816789931307,5.545917336908946,-7.388139374254077,11.35239181107222,0.010861545035119,7.207002847043679e-07,0.137933011032034,1.819755551867013e-05,6.3143166282567725e-06,163.15102174165378,13.4195538226324,91.49988779624503,0.1088354883971794,1.188340594236007e-05,32.6530773060392,237.67869968390704,64.66077352606524,65.8370401908631,267.8111362301654,274.3816156163043,267.6822210677113,268.77215316017174,49.15670201596881,268.5566913745584,0.000495813033123,4.378078792222771,2000,2,13635300.0,13635300.0,,,149.34873356777925,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27173,Yellow Medicine,47.00118881389997,268.8786940009881,0.1763114656000897,0.0976573763755512,5.057462550947141,4.724417320361229e-06,260.26443552821286,-34.84182822643636,19.467229594552173,97729.15077025224,0.0030735749450353,6.425153615536091,-9.98803252973462,12.811129741931117,0.0041591639637567,3.736981815170056e-05,0.1349776983619436,1.747033428383449e-05,7.3200084945715455e-06,153.78448781777058,13.812783850859343,90.15276942109328,0.1038410141460368,1.0150151399701449e-05,33.375037203956005,276.67198314777926,56.47748640182297,63.93217682255199,268.8170441335093,275.1721595640517,268.5184168917953,269.9176087497798,47.88381687516054,269.8605733014452,0.000531754818077,4.622458174608268,2000,2,24839100.0,24839100.0,,,96.56435025013629,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27151,Swift,49.70296562488301,267.8676580747134,0.1776572725195719,0.0827640209455376,4.263128929189418,4.602106907875304e-06,258.7287025536776,-32.17617136309795,18.608896896267986,98046.120913165,0.0028404879715648,5.786721245327273,-7.218085490681579,12.551568817013983,0.0044095300853129,6.760106356146777e-05,0.1448806590650443,1.8704106447244142e-05,7.644888245073868e-06,155.71531900555027,15.761568179960376,94.03847899829007,0.1260711633549907,1.1059154477390852e-05,32.30305998383057,243.2904637099696,56.837319523347055,66.57495453561607,268.0484209485086,274.4538143992472,267.8975786283393,269.20373211117726,47.18810985164806,268.7696178419043,0.0003888583636246,4.511895916003689,2000,2,23560000.0,23560000.0,,,71.87598131797881,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27125,Red Lake,55.984990486273205,264.14766841127096,0.182301135943108,0.0294095837884955,2.6144857152141925,3.6605319137893983e-06,240.60277172680105,-34.86724956528671,10.79344592812776,97735.33902232304,0.0024295864895729,2.708085631989366,-12.758308766490506,10.103266062642405,0.0245418725304209,2.0402281063900817e-05,0.1806208547286098,1.630231961818717e-05,6.812099551297092e-06,179.0254804077207,28.216741130874528,91.1789165730424,0.1972451586070775,9.489868968370064e-06,32.50690568968704,213.6760441580541,64.18770397465559,82.33097562233726,266.42324627619774,273.1477300742911,267.5344644777636,268.4672329779121,39.95199439575084,266.0095215909212,0.0,4.153703529608758,2000,2,384000.0,384000.0,,,320.8026702633719,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27029,Clearwater,53.15253797534289,263.9860477946722,0.2547046901881815,0.0434992847414581,2.118050423971296,3.4682028588392425e-06,242.02126922722223,-32.45100393991091,10.667492204598304,96350.6276332492,0.0024560481022232,1.864176734258619,-6.0446669144643375,9.610341448024306,0.0865576535032427,2.401508454385751e-05,0.190039415481329,1.6517700525628202e-05,5.09431643279057e-06,221.1087866511149,32.825908071838974,91.99136867759552,0.2312512062130598,1.1423564306201731e-05,27.749791673382468,201.1402500442913,60.61840693184288,87.55474297331905,266.62779535772074,273.1762249564673,267.88336771204695,268.81320743602265,43.24957039059277,265.7755987876516,0.0,3.7123570343369554,2000,2,150000.0,150000.0,,,275.90525824948344,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27011,Big Stone,45.956175943807885,268.1887774500573,0.1500268727256934,0.076130327543335,4.231407196772159,4.267588193982346e-06,256.2201460840038,-35.64825895955719,18.34175324634407,98083.34206430016,0.0028836187522158,5.973274566945841,-7.359443544752416,11.645085599184965,0.0060469756851288,2.701835668588725e-05,0.134794249455745,1.787240359792556e-05,6.90884876580048e-06,148.6639459747837,12.687759343919335,92.00307903135044,0.1027863991876393,1.0963468483724169e-05,30.741465688816927,227.48543685375515,58.42766663409188,59.49466856743209,268.2139789985937,274.44754449919026,267.9510441937732,268.9879279794733,49.54924293612828,269.0767103182941,0.0007675944292786,4.430616470208431,2000,2,9841800.0,9841800.0,,,131.03122701320694,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27127,Redwood,49.15570884048719,268.91761037561827,0.1926881156677904,0.1162663939433531,5.123734630094007,4.710749610041537e-06,262.7112391768623,-32.724864867207295,18.923335314585323,97918.16808551396,0.0031125439382361,6.574993822547691,-11.670402651407812,12.77119083477436,0.0042645910539858,8.656820125390231e-05,0.1434282173298459,1.7635606160376023e-05,7.473819876800781e-06,155.33502755451858,15.219803574060233,87.32175342212608,0.1065087827994983,1.0161688102315216e-05,34.65217931279267,292.9088671285197,53.78997551249255,66.89293983789482,268.83200566143114,275.3550157669141,268.5700253698202,270.09937850878873,44.4932439461487,269.9427990329579,0.0004591490623682,4.662755449038084,2000,2,34321600.0,34321600.0,,,88.67811854578335,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27135,Roseau,57.28509645554865,263.0866679315521,0.1537738884820406,0.0130581539880953,1.1062941701462243,3.2674582319531258e-06,233.54375967351447,-37.44508012327232,9.627713379238502,97607.79741628336,0.0022942437986146,0.378377389292904,-11.267982139539766,9.150868790329426,0.0823041635366572,3.567994218433313e-06,0.1797622879730878,1.4830860338128423e-05,6.6823423807449294e-06,173.6818968243358,35.5819664174924,95.68806970519014,0.2157473181478262,8.148271862159465e-06,25.97419498745649,194.3415466890563,56.75932040581341,69.98364091182434,266.383414544125,272.23542413292506,268.02324567140323,268.71692819787523,40.8012905348626,265.0627000448678,0.0,4.069462485562769,2000,2,446500.0,446500.0,,,412.6500674408464,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27031,Cook,55.70213950849417,263.3165287472025,0.1637002919285173,0.0457333685976074,0.6411244458582864,5.764593305217725e-06,236.3128902882065,-35.171170595469185,16.68043503115889,96412.14741920792,0.0021990319622472,-2.339980333889715,-11.77131508242205,16.22937984061553,0.0772811651612009,0.0039822987765558,0.1305901148295757,1.4122636300478647e-05,2.1760839706726093e-06,511.9222475325684,69.03165752186433,91.9235352761374,0.3973213305635173,1.1946393357150243e-05,23.454872800018705,264.0556596505741,76.47617783499567,151.20156116694997,268.4220606303632,273.8161811978619,270.5054750107969,271.51533120645524,40.901725224941146,265.0460679654509,0.0,4.257108810150285,2000,2,0.0,,,,444.0546986372294,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27051,Grant,52.76983988774037,266.5770350611911,0.1622134053826549,0.0638260902229891,3.423272065956254,3.841279164033744e-06,251.23610692647347,-33.93400083023423,14.968313980672272,97848.06234121876,0.0026513795560621,4.890390201599371,-10.19420515204179,10.55242662714418,0.014328370536829,9.828922466962356e-06,0.1583366234800305,1.874032245740109e-05,6.114094484962791e-06,157.46870336418593,18.601255179058025,92.89219157269,0.1443051433353615,1.2626616165792651e-05,31.68590914629363,243.32616482903617,61.46445121254466,64.31799529728556,267.13351685665333,274.45597691559834,267.2785870696232,268.49106606924136,43.679912342693264,267.6915752956712,6.1621949997006e-05,4.3982193195979855,2000,2,10241600.0,10241600.0,,,130.5972266518862,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27023,Chippewa,47.81606188989051,268.29776641591855,0.1780279776210969,0.0871771437629468,4.960224175730679,4.860050833066518e-06,260.3856761236416,-32.39251663917097,19.14566697121876,98233.49748224358,0.0029256391927066,6.042241011085412,-7.828592063329926,13.189437626685338,0.0046229309781973,3.063808415352919e-05,0.1396173257419028,1.829057622154663e-05,7.65340590909543e-06,171.1473294188922,14.791786525579274,91.34066300886518,0.1178709607822536,1.0637340445456545e-05,34.701101308861304,271.7297462803698,62.96108097881269,73.48494126850163,268.3457297598003,274.8756695120328,268.11025433725894,269.51844631838475,47.60757319101175,269.20230758161784,0.0004399248075592,4.552642264655046,2000,2,21250500.0,21250500.0,,,62.149844254268565,"Bushmills Ethanol - Atwater, MN",2.3985106158602107
27043,Faribault,55.844301604630026,269.2347109214281,0.2214087663767516,0.0992845290067547,4.882499453923754,4.536263090205102e-06,263.02927367790585,-33.656504264121125,18.3354543207756,97628.65401727874,0.0033073389057629,6.834382929481031,-14.818269388836171,12.28876500589864,0.0159250799860631,0.0007045686334042,0.2007524937159748,2.266131619776625e-05,9.297002480843882e-06,220.64414947404663,21.316397981285448,99.35040213410348,0.1346464354765966,1.3364168380248884e-05,35.78550346544897,291.77666826542145,76.62093927054012,108.23771761922409,269.3818497876576,274.89251952721366,269.30713392300373,270.41445616429746,43.77626479141185,270.4622305193775,0.0005466016008087,4.939052394400436,2000,2,30172000.0,30172000.0,,,41.48136454623141,"Green Plains - Fairmont, MN",2.3985106158602107
